builtin_interfaces.msg.Time(sec=1759780835, nanosec=201803258)	-0.2380153064285466	0.03068831810875619	-0.24866999701390982	-0.180000000000007	-0.1799999999994573
builtin_interfaces.msg.Time(sec=1759780835, nanosec=240322514)	-0.24429077442663147	0.03230348202378645	-0.25514999701389063	-0.180000000000007	-0.17999999999945732
builtin_interfaces.msg.Time(sec=1759780835, nanosec=278206441)	-0.25055564448154927	0.03395927677628395	-0.2616299970138712	-0.1800000000000079	-0.17999999999946373
builtin_interfaces.msg.Time(sec=1759780835, nanosec=316346813)	-0.25680965352982094	0.03565563283900781	-0.2681099970138518	-0.180000000000007	-0.1799999999994573
builtin_interfaces.msg.Time(sec=1759780835, nanosec=353326470)	-0.2630525389640239	0.037392478981537886	-0.2745899970138326	-0.180000000000007	-0.1799999999994573
builtin_interfaces.msg.Time(sec=1759780835, nanosec=389504908)	-0.26928403864381895	0.03916974227326484	-0.2810699970138133	-0.1800000000000079	-0.17999999999946376
builtin_interfaces.msg.Time(sec=1759780835, nanosec=428546807)	-0.27550389090695737	0.040987348086453455	-0.2875499970137938	-0.180000000000007	-0.1799999999994573
builtin_interfaces.msg.Time(sec=1759780835, nanosec=468261154)	-0.28171183458026877	0.04284522009937573	-0.2940299970137746	-0.180000000000007	-0.17999999999945732
builtin_interfaces.msg.Time(sec=1759780835, nanosec=504223961)	-0.2879076089906271	0.044743280299515464	-0.3005099970137553	-0.180000000000007	-0.1799999999994573
builtin_interfaces.msg.Time(sec=1759780835, nanosec=541457775)	-0.294090953975897	0.04668144898684464	-0.30698999701373575	-0.180000000000007	-0.1799999999994573
builtin_interfaces.msg.Time(sec=1759780835, nanosec=579674979)	-0.3002616098958574	0.048659644777169636	-0.3134699970137166	-0.180000000000007	-0.17999999999945732
builtin_interfaces.msg.Time(sec=1759780835, nanosec=616692793)	-0.3064193176431049	0.050677784605548504	-0.31994999701369786	-0.18000000000000424	-0.17999999999947663
builtin_interfaces.msg.Time(sec=1759780835, nanosec=660348683)	-0.312563818653933	0.05273578372977909	-0.3264299970136799	-0.18000000000000238	-0.1799999999995024
builtin_interfaces.msg.Time(sec=1759780835, nanosec=694414828)	-0.3186948549191892	0.05483355573395746	-0.3329099970136616	-0.18000000000000146	-0.17999999999949595
builtin_interfaces.msg.Time(sec=1759780835, nanosec=733505989)	-0.3248121689951089	0.05697101253210631	-0.33938999701364353	-0.18000000000000238	-0.1799999999994895
builtin_interfaces.msg.Time(sec=1759780835, nanosec=766475631)	-0.33091550401412634	0.05914806437187361	-0.34586999701362536	-0.1800000000000033	-0.17999999999949595
builtin_interfaces.msg.Time(sec=1759780835, nanosec=805660261)	-0.33700460369565954	0.061364619838301895	-0.3523499970136071	-0.18000000000000235	-0.17999999999948954
builtin_interfaces.msg.Time(sec=1759780835, nanosec=844645209)	-0.34307921235687167	0.0636205858576659	-0.358829997013589	-0.18000000000000238	-0.1799999999994895
builtin_interfaces.msg.Time(sec=1759780835, nanosec=886946380)	-0.3491390749234079	0.0659158677013818	-0.3653099970135708	-0.18000000000000332	-0.17999999999949595
builtin_interfaces.msg.Time(sec=1759780835, nanosec=922535291)	-0.3551839369401056	0.06825036898998403	-0.37178999701355253	-0.18000000000000238	-0.1799999999994895
